apartment,found_in_high-rises,5
apartment,has_elevators,5
apartment,has_windows,5
apple,is_red,26
apple,a_fruit,24
apple,grows_on_trees,20
apple,is_green,17
apple,eaten_in_pies,11
apple,is_crunchy,11
apple,has_seeds,10
apple,is_juicy,10
apple,tastes_sweet,10
apple,is_round,8
apple,is_delicious,7
apple,is_nutritious,7
apple,is_yellow,7
apple,has_a_core,6
apple,has_skin,6
apple,tastes_sour,6
apple,used_for_cider,6
apple,eg_-_granny_smith,5
apple,is_worm_infested,5
apron,used_for_cooking,21
apron,worn_for_protection,16
apron,made_of_cloth,11
apron,has_strings,10
apron,worn_for_covering_clothes,10
apron,worn_in_kitchens,10
apron,worn_around_neck,7
apron,made_of_cotton,6
apron,worn_around_waist,6
apron,is_long,5
apron,used_for_cleaning,5
apron,worn_by_cooks,5
apron,worn_by_women,5
armour,worn_for_protection,27
armour,made_of_metal,24
armour,worn_by_knights,22
armour,is_heavy,12
armour,is_medieval,12
armour,is_shiny,8
armour,is_silver,7
armour,is_strong,5
armour,used_for_covering_body,5
armour,used_long_ago,5
armour,worn_for_fighting,5
ashtray,used_for_ashes,19
ashtray,made_of_glass,13
ashtray,used_for_cigarettes,12
ashtray,has_holders,11
ashtray,is_dirty,9
ashtray,is_smelly,9
ashtray,used_by_smokers,9
ashtray,is_round,8
ashtray,found_in_houses,6
ashtray,made_of_plastic,6
ashtray,used_for_butts,6
asparagus,a_vegetable,26
asparagus,is_green,25
asparagus,is_long,14
asparagus,is_edible,12
asparagus,grows_in_gardens,11
asparagus,is_healthy,7
asparagus,eaten_by_cooking,5
asparagus,eaten_in_soups,5
asparagus,tastes_bad,5
avocado,is_green,19
avocado,a_fruit,17
avocado,is_edible,11
avocado,a_vegetable,8
avocado,has_seeds,7
avocado,used_for_making_guacamole,7
avocado,has_a_large_pit,6
avocado,is_high_in_fat,6
avocado,tastes_good,6
avocado,is_soft,5
axe,used_for_chopping,29
axe,used_for_chopping_wood,27
axe,has_a_handle,23
axe,is_sharp,18
axe,a_tool,15
axe,has_a_wooden_handle,13
axe,used_by_lumberjacks,13
axe,is_heavy,12
axe,has_a_blade,11
axe,is_dangerous,11
axe,has_a_head,9
axe,used_for_cutting,9
axe,used_for_killing,8
axe,has_a_metal_blade,6
axe,a_weapon,5
axe,used_in_movies/Jason,5
bag,made_of_plastic,22
bag,made_of_paper,14
bag,used_for_carrying_things,14
bag,has_handles,12
bag,different_sizes,10
bag,is_breakable,8
bag,different_colours,7
bag,used_for_holding_things,6
bag,found_in_grocery_stores,5
bag,is_useful,5
bag,made_of_material,5
bag,used_for_carrying_groceries,5
bagpipe,a_musical_instrument,30
bagpipe,associated_with_Scotland,24
bagpipe,used_for_music,14
bagpipe,requires_air,13
bagpipe,has_pipes,12
bagpipe,has_a_bag,10
bagpipe,is_loud,7
bagpipe,is_plaid,6
bagpipe,used_in_marching_bands,6
ball,used_by_bouncing,19
ball,is_round,17
ball,used_for_sports,13
ball,used_by_throwing,8
ball,used_for_playing,8
ball,different_colours,6
ball,is_fun,6
ball,is_hard,5
ball,used_for_games,5
balloon,requires_helium,18
balloon,inbeh_-_floats,16
balloon,requires_air,15
balloon,different_colours,14
balloon,is_round,13
balloon,used_at_parties,12
balloon,inbeh_-_bursts,11
balloon,inbeh_-_expands,8
balloon,requires_hot_air,8
balloon,inbeh_-_produces_a_loud_noise_when_popped,7
balloon,associated_with_hot_air_balloons,6
balloon,is_large,6
balloon,is_light_weight,6
balloon,made_of_rubber,6
balloon,is_colourful,5
balloon,made_of_plastic,5
balloon,used_by_children,5
balloon,used_by_clowns,5
banana,is_yellow,29
banana,a_fruit,25
banana,is_edible,13
banana,is_soft,12
banana,grows_on_trees,11
banana,eaten_by_peeling,10
banana,eaten_by_monkeys,9
banana,is_long,9
banana,tastes_good,9
banana,grows_in_tropical_climates,7
banana,has_peel,7
banana,is_green,7
banana,is_healthy,6
banana,has_a_skin,5
banana,is_round,5
banjo,has_strings,24
banjo,a_musical_instrument,23
banjo,made_of_wood,18
banjo,used_for_music,12
banjo,inbeh_-_produces_music,11
banjo,used_in_bands,9
banjo,is_round,8
banjo,like_a_guitar,8
banjo,inbeh_-_produces_sound,7
banjo,used_by_playing,7
banjo,has_a_neck,5
banjo,used_by_musicians,5
banner,made_of_paper,14
banner,has_words_on_it,10
banner,used_by_hanging,10
banner,has_a_message,9
banner,is_long,8
banner,is_large,6
banner,used_for_advertising,6
banner,used_for_celebrating,6
banner,a_sign,5
banner,is_colourful,5
banner,is_rectangular,5
banner,made_of_plastic,5
banner,used_for_events,5
barn,used_for_storage,28
barn,found_on_farms,24
barn,used_for_animals,23
barn,made_of_wood,22
barn,used_for_storing_hay,20
barn,is_large,13
barn,is_red,12
barn,a_building,10
barn,found_in_the_country,10
barn,has_a_hay_loft,10
barn,used_for_storing_farm_equipment,9
barn,is_smelly,8
barn,is_dirty,7
barn,has_doors,6
barn,used_for_cows,6
barn,has_stalls,5
barn,used_for_storing_tractors,5
barrel,made_of_wood,27
barrel,is_round,18
barrel,used_for_storage,9
barrel,a_container,8
barrel,is_brown,8
barrel,used_for_storing_beer,8
barrel,is_large,7
barrel,used_for_storing_wine,7
barrel,has_a_lid,5
barrel,has_metal_bands,5
barrel,used_for_storing_water,5
basement,used_for_storage,21
basement,found_below_ground,17
basement,is_cold,16
basement,found_on_the_bottom_floor,15
basement,is_dark,13
basement,is_damp,12
basement,made_of_cement,9
basement,part_of_a_house,9
basement,has_windows,7
basement,has_a_furnace,6
basement,has_a_foundation,5
basement,has_stairways,5
basement,has_walls,5
basement,is_musty,5
basement,is_scary,5
basement,is_the_lowest_floor,5
basket,is_weaved,18
basket,used_for_holding_things,18
basket,has_a_handle,17
basket,made_of_wicker,10
basket,made_of_wood,9
basket,used_at_Easter,7
basket,used_by_carrying,6
basket,used_for_picnics,6
basket,used_for_fruit,5
bat_(animal),has_wings,26
bat_(animal),beh_-_flies,19
bat_(animal),beh_-_is_nocturnal,19
bat_(animal),is_black,16
bat_(animal),lives_in_caves,14
bat_(animal),has_fur,11
bat_(animal),an_animal,10
bat_(animal),beh_-_sleeps_upside_down,10
bat_(animal),is_blind,10
bat_(animal),beh_-_uses_radar_to_navigate,9
bat_(animal),beh_-_screeches,8
bat_(animal),a_mammal,7
bat_(animal),has_fangs,7
bat_(animal),is_scary,6
bat_(animal),is_small,6
bat_(animal),associated_with_vampires,5
bat_(baseball),made_of_wood,22
bat_(baseball),used_for_hitting_balls,18
bat_(baseball),made_of_metal,16
bat_(baseball),is_long,15
bat_(baseball),used_for_hitting,11
bat_(baseball),used_for_sports,7
bat_(baseball),used_by_swinging,6
bat_(baseball),is_heavy,5
bathtub,found_in_bathrooms,14
bathtub,used_for_bathing,12
bathtub,used_for_holding_water,12
bathtub,is_white,9
bathtub,has_taps,8
bathtub,used_by_filling,8
bathtub,used_for_washing,8
bathtub,used_for_bubble_baths,7
bathtub,has_a_drain,6
bathtub,has_a_drain_plug,6
bathtub,requires_water,6
bathtub,is_hard,5
bathtub,is_large,5
bathtub,made_of_ceramic,5
bathtub,used_by_people,5
bathtub,used_for_showers,5
baton,is_long,15
baton,is_round,13
baton,like_a_stick,10
baton,made_of_metal,10
baton,used_by_twirling,10
baton,used_by_throwing_in_air,9
baton,made_of_wood,7
baton,used_in_relay_races,7
baton,used_by_cheerleaders,6
baton,used_in_marching_bands,6
bayonet,used_in_wars,8
bayonet,used_for_killing,7
bayonet,is_dangerous,6
bayonet,a_long_knife,5
bayonet,found_at_the_end_of_a_gun,5
bayonet,is_long,5
bayonet,is_sharp,5
bazooka,a_gun,15
bazooka,inbeh_-_fires,11
bazooka,used_for_war,11
bazooka,is_dangerous,9
bazooka,is_destructive,8
bazooka,made_of_metal,8
bazooka,a_weapon,7
bazooka,used_for_killing,7
bazooka,is_large,6
bazooka,is_loud,6
bazooka,used_by_the_army,6
beans,a_vegetable,20
beans,is_green,18
beans,is_edible,12
beans,causes_gas,9
beans,is_brown,9
beans,eg_-_kidney,8
beans,is_yellow,8
beans,eg_-_lima,7
beans,eaten_by_cooking,6
beans,is_small,6
beans,eaten_by_baking,5
beans,grows_in_gardens,5
beans,has_pods,5
beans,has_protein,5
beans,is_nutritious,5
bear,is_large,23
bear,has_fur,20
bear,an_animal,19
bear,has_claws,15
bear,is_black,14
bear,is_brown,13
bear,beh_-_eats_fish,9
bear,is_white,9
bear,a_mammal,8
bear,beh_-_hibernates,8
bear,has_feet,8
bear,hunted_by_people,8
bear,has_teeth,7
bear,lives_in_wilderness,7
bear,beh_-_produces_offspring,6
bear,lives_in_forests,6
bear,has_4_legs,5
bear,has_paws,5
bear,is_dangerous,5
beaver,has_a_tail,24
beaver,has_sharp_teeth,24
beaver,beh_-_builds_dams,20
beaver,beh_-_swims,20
beaver,is_brown,19
beaver,an_animal,18
beaver,is_furry,18
beaver,lives_in_water,10
beaver,symbol_of_Canada,10
beaver,beh_-_cuts_down_trees,7
beaver,hunted_by_people,7
beaver,a_mammal,6
beaver,found_on_the_nickel,6
beaver,beh_-_chews_on_wood,5
beaver,lives_in_dams,5
bed,used_for_sleeping,27
bed,has_a_mattress,18
bed,has_pillows,14
bed,is_soft,13
bed,found_in_bedrooms,11
bed,has_sheets,11
bed,is_comfortable,11
bed,has_blankets,8
bed,used_for_sex,8
bed,different_sizes,7
bed,has_springs,7
bed,furniture,6
bed,has_a_box_spring,5
bed,has_a_comforter,5
bed,has_a_headboard,5
bed,is_warm,5
bed,used_at_night,5
bedroom,has_a_bed,24
bedroom,used_for_sleeping_in,24
bedroom,found_in_houses,20
bedroom,has_a_closet,12
bedroom,has_walls,9
bedroom,has_a_dresser,8
bedroom,a_room,7
bedroom,has_a_window,6
bedroom,is_small,5
bedroom,used_for_personal_space,5
beehive,used_as_a_home_by_bees,27
beehive,has_honey,20
beehive,found_in_trees,13
beehive,is_dangerous,12
beehive,is_yellow,7
beehive,inbeh_-_produces_honey,5
beehive,made_by_bees,5
beehive,used_as_a_home_by_queen_bees,5
beetle,an_insect,22
beetle,has_a_shell,11
beetle,is_black,11
beetle,beh_-_flies,10
beetle,a_bug,9
beetle,has_wings,9
beetle,is_hard,8
beetle,beh_-_crawls,7
beetle,is_ugly,6
beetle,has_eyes,5
beetle,has_legs,5
beetle,is_large,5
beetle,is_small,5
beets,a_vegetable,28
beets,is_red,19
beets,eaten_as_pickles,12
beets,is_round,12
beets,grows_in_the_ground,8
beets,is_purple,8
beets,a_root,7
beets,beh_-_stains,7
beets,eaten_in_borscht,7
beets,grows_in_gardens,6
beets,has_leaves,6
beets,is_edible,6
beets,eaten_in_salads,5
beets,grows_underground,5
beets,is_juicy,5
belt,made_of_leather,28
belt,has_buckles,26
belt,worn_for_holding_up_pants,25
belt,has_holes,12
belt,used_for_punishment,10
belt,a_fashion_accessory,9
belt,is_long,9
belt,worn_around_waist,9
belt,is_thin,8
belt,made_of_material,7
belt,clothing,6
belt,is_decorative,6
belt,worn_through_pant_loops,6
bench,used_by_sitting_on,26
bench,made_of_wood,24
bench,found_in_parks,23
bench,is_long,11
bench,found_at_bus_stops,10
bench,made_of_metal,9
bench,is_hard,7
bench,different_colours,6
bench,has_a_back,6
bench,has_4_legs,5
bench,used_for_resting,5
bike,has_wheels,29
bike,has_2_wheels,21
bike,has_handle_bars,16
bike,used_by_riding,15
bike,used_for_racing,14
bike,used_for_transportation,14
bike,has_a_seat,10
bike,has_pedals,9
bike,used_for_exercising,9
bike,eg_-_mountain,7
bike,has_brakes,7
bike,eg_-_ten_speed,6
bike,has_a_bell,6
bike,different_speeds,5
bike,has_a_chain,5
bike,has_a_frame,5
bike,has_gears,5
bike,has_training_wheels,5
bike,is_fast,5
bike,made_of_metal,5
bin_(waste),used_for_holding_garbage,20
bin_(waste),made_of_metal,19
bin_(waste),is_round,12
bin_(waste),made_of_plastic,12
bin_(waste),is_smelly,10
bin_(waste),is_emptied,8
bin_(waste),is_hollow,8
bin_(waste),is_large,5
bin_(waste),is_small,5
birch,is_white,18
birch,has_bark,16
birch,has_leaves,13
birch,is_tall,12
birch,grows_in_forests,9
birch,has_branches,9
birch,beh_-_loses_leaves_in_the_fall,7
birch,used_for_making_paper,7
birch,a_tree,6
birch,beh_-_bark_peals_off,5
biscuit,is_edible,15
biscuit,tastes_good,11
biscuit,eaten_with_tea,8
biscuit,is_crunchy,8
biscuit,is_round,8
biscuit,a_food,7
biscuit,eaten_by_baking,7
biscuit,is_small,7
biscuit,made_with_flour,6
biscuit,a_treat,5
biscuit,like_a_cookie,5
bison,an_animal,18
bison,is_large,17
bison,hunted_by_people,16
bison,is_brown,10
bison,beh_-_travels_in_herds,7
bison,is_endangered,7
bison,like_a_buffalo,7
bison,a_mammal,6
bison,eaten_by_natives,6
bison,is_furry,6
blackbird,beh_-_flies,26
blackbird,a_bird,22
blackbird,has_feathers,22
blackbird,has_a_beak,19
blackbird,beh_-_lays_eggs,18
blackbird,has_wings,17
blackbird,is_black,13
blackbird,an_animal,10
blackbird,beh_-_builds_nests,9
blackbird,beh_-_sings,7
blackbird,beh_-_chirps,5
blackbird,beh_-_eats_worms,5
blender,found_in_kitchens,19
blender,is_electrical,17
blender,an_appliance,14
blender,has_blades,13
blender,used_for_making_drinks,13
blender,used_for_mixing,13
blender,is_loud,12
blender,used_for_chopping_food,8
blender,used_for_making_milkshakes,8
blender,used_for_mixing_liquids,7
blender,has_a_container,6
blender,is_electronic,6
blender,made_of_glass,6
blender,made_of_plastic,6
blender,has_cutting_blades,5
blouse,has_buttons,20
blouse,worn_by_women,20
blouse,clothing,16
blouse,has_sleeves,15
blouse,has_a_collar,11
blouse,made_of_material,11
blouse,made_of_silk,11
blouse,worn_with_skirts,11
blouse,made_of_cotton,8
blouse,a_shirt,7
blouse,different_colours,7
blouse,is_pretty,6
blouse,worn_on_torso,6
blouse,is_feminine,5
blouse,is_soft,5
blueberry,is_blue,27
blueberry,a_fruit,21
blueberry,is_round,18
blueberry,is_small,16
blueberry,tastes_sweet,16
blueberry,is_edible,15
blueberry,eaten_in_pies,11
blueberry,grows_on_bushes,11
blueberry,is_juicy,8
blueberry,a_berry,6
blueberry,beh_-_stains,6
blueberry,eaten_in_jams,5
blueberry,eaten_raw,5
blueberry,tastes_good,5
bluejay,a_bird,30
bluejay,is_blue,26
bluejay,beh_-_flies,19
bluejay,has_a_beak,15
bluejay,has_wings,14
bluejay,has_feathers,10
bluejay,an_animal,7
bluejay,beh_-_lays_eggs,7
bluejay,beh_-_sings,6
bluejay,beh_-_builds_nests,5
bluejay,is_pretty,5
bluejay,is_small,5
board_(black),is_black,24
board_(black),is_green,23
board_(black),used_for_writing_on,17
board_(black),used_by_teachers,13
board_(black),found_in_schools,10
board_(black),used_for_learning,10
board_(black),used_with_chalk,9
board_(black),found_in_classrooms,7
board_(black),requires_cleaning,7
board_(black),is_dusty,5
board_(black),is_large,5
board_(wood),made_of_wood,20
board_(wood),is_long,11
board_(wood),used_by_pirates,10
board_(wood),used_for_building_things,10
board_(wood),used_on_ships,8
board_(wood),is_brown,6
board_(wood),used_for_building_houses,6
board_(wood),used_for_construction,6
board_(wood),used_for_diving_boards,6
board_(wood),comes_from_trees,5
board_(wood),is_flat,5
board_(wood),is_hard,5
board_(wood),made_from_wood,5
boat,found_on_water,21
boat,used_for_transportation,16
boat,has_a_motor,15
boat,made_of_wood,13
boat,inbeh_-_floats,12
boat,used_for_fishing,9
boat,has_sails,7
boat,used_by_people,7
boat,used_on_oceans,7
boat,is_small,6
bolts,used_with_nuts,18
bolts,made_of_metal,17
bolts,used_with_screws,10
bolts,used_for_holding,9
bolts,different_sizes,8
bolts,used_for_construction,8
bolts,used_for_locking/unlocking_doors,8
bolts,is_small,7
bolts,used_for_holding_things_together,7
bolts,used_for_securing,7
bolts,made_of_steel,6
bolts,a_hardware,5
bolts,has_threads,5
bomb,inbeh_-_explodes,20
bomb,used_for_war,16
bomb,used_for_killing,13
bomb,a_weapon,12
bomb,is_dangerous,12
bomb,is_nuclear,12
bomb,is_destructive,11
bomb,is_frightening,8
bomb,used_by_dropping,8
bomb,dropped_from_airplanes,6
bomb,is_lethal,6
bomb,is_loud,6
bomb,used_for_terrorism,6
bomb,has_a_timer,5
bomb,used_at_Hiroshima,5
book,has_pages,23
book,used_by_reading,17
book,has_words_in_it,14
book,has_authors,13
book,found_in_libraries,11
book,has_a_hard_cover,10
book,made_of_paper,9
book,inbeh_-_tells_stories,8
book,found_in_schools,7
book,has_a_soft_cover,6
book,found_on_shelves,5
book,has_information,5
book,has_page_numbers,5
book,has_pictures,5
book,used_for_acquiring/storing_knowledge,5
book,used_for_learning,5
bookcase,used_for_holding_books,26
bookcase,made_of_wood,25
bookcase,has_shelves,23
bookcase,found_in_libraries,12
bookcase,found_in_houses,9
bookcase,furniture,8
bookcase,made_of_metal,7
bookcase,is_tall,6
bookcase,found_on_walls,5
bookcase,is_large,5
bookcase,used_for_organizing,5
bookcase,used_for_storage,5
boots,made_of_leather,20
boots,worn_in_winter,17
boots,worn_on_feet,15
boots,made_of_rubber,13
boots,clothing,9
boots,comes_in_pairs,9
boots,worn_for_the_rain,9
boots,worn_for_warmth,9
boots,worn_for_keeping_feet_warm,8
boots,worn_for_protection,8
boots,eg_-_cowboy,7
boots,has_heels,7
boots,has_laces,6
boots,has_soles,6
boots,is_long,6
boots,worn_for_keeping_feet_dry,6
boots,is_black,5
boots,is_brown,5
boots,is_short,5
boots,worn_for_covering,5
boots,worn_for_protecting_feet,5
bottle,used_for_holding_things,29
bottle,made_of_glass,26
bottle,used_for_holding_liquids,25
bottle,made_of_plastic,18
bottle,has_a_lid,16
bottle,is_transparent,13
bottle,has_a_neck,9
bottle,is_recyclable,8
bottle,a_container,7
bottle,is_breakable,7
bottle,is_green,7
bottle,has_a_cork,6
bottle,used_for_drinking,5
bottle,used_for_holding_beer,5
bottle,used_for_holding_wine,5
bouquet,made_of_flowers,26
bouquet,is_colourful,15
bouquet,smells_nice,13
bouquet,used_as_a_gift,11
bouquet,used_at_weddings,10
bouquet,is_pretty,7
bouquet,comes_in_arrangements,6
bouquet,found_in_vases,5
bow_(ribbon),found_on_gifts,21
bow_(ribbon),used_for_tying,13
bow_(ribbon),different_colours,12
bow_(ribbon),worn_in_hair,11
bow_(ribbon),is_red,9
bow_(ribbon),used_for_decoration,8
bow_(ribbon),is_long,6
bow_(ribbon),different_sizes,5
bow_(weapon),requires_arrows,28
bow_(weapon),used_for_hunting,18
bow_(weapon),made_of_wood,14
bow_(weapon),has_a_string,12
bow_(weapon),a_weapon,7
bow_(weapon),used_for_killing,7
bow_(weapon),is_curved,6
bow_(weapon),is_dangerous,6
bow_(weapon),is_long,6
bow_(weapon),used_long_ago,6
bow_(weapon),made_of_plastic,5
bow_(weapon),used_for_archery,5
bow_(weapon),used_for_sports,5
bowl,is_round,19
bowl,used_for_eating,12
bowl,used_for_food,11
bowl,used_for_soup,11
bowl,used_for_eating_cereal,10
bowl,used_for_liquids,10
bowl,made_of_plastic,8
bowl,found_in_kitchens,7
bowl,is_curved,7
bowl,used_for_holding_things,7
bowl,used_for_mixing,6
bowl,different_colours,5
bowl,made_of_ceramic,5
bowl,requires_a_spoon,5
box,used_for_storage,26
box,is_square,21
box,made_of_cardboard,16
box,has_sides,13
box,used_for_moving_things,9
box,a_container,8
box,has_4_sides,7
box,has_a_lid,7
box,is_large,7
box,is_rectangular,7
box,is_small,7
box,made_of_wood,7
box,has_6_sides,5
box,is_brown,5
bra,worn_for_support,25
bra,worn_by_women,22
bra,an_undergarment,15
bra,different_sizes,13
bra,has_straps,13
bra,is_lacy,13
bra,worn_for_supporting_breasts,12
bra,has_hooks,9
bra,is_white,9
bra,different_colours,8
bra,has_cups,8
bra,has_wires,7
bra,has_clasps,6
bra,has_no_straps,6
bra,is_sexy,6
bra,is_uncomfortable,6
bra,clothing,5
bra,is_black,5
bra,made_of_cotton,5
bra,made_of_material,5
bracelet,worn_on_wrists,22
bracelet,made_of_gold,19
bracelet,made_of_silver,17
bracelet,a_fashion_accessory,15
bracelet,a_jewelry,15
bracelet,is_expensive,11
bracelet,used_for_gifts,10
bracelet,is_round,8
bracelet,has_a_clasp,7
bracelet,made_of_metal,7
bracelet,is_thin,6
bracelet,worn_on_ankles,6
bracelet,bought/sold_in_stores,5
bracelet,is_not_expensive,5
bread,is_white,18
bread,is_edible,16
bread,made_of_wheat,15
bread,requires_baking,15
bread,used_in_sandwiches,14
bread,is_brown,12
bread,made_of_flour,11
bread,a_food,10
bread,a_loaf,9
bread,made_with_yeast,9
bread,has_a_crust,8
bread,requires_slicing,8
bread,eaten_as_toast,6
bread,eaten_with_butter,6
bread,is_nutritious,5
bread,is_soft,5
brick,used_for_building_houses,21
brick,is_heavy,20
brick,is_hard,14
brick,is_red,14
brick,is_rectangular,9
brick,used_for_building_buildings,9
brick,made_of_cement,7
brick,different_colours,6
brick,is_rough,6
bridge,found_over_water,27
bridge,used_for_connecting_land,17
bridge,made_of_metal,15
bridge,used_by_cars,13
bridge,made_of_concrete,11
bridge,used_by_people,10
bridge,eg_-_a_drawbridge,8
bridge,is_large,8
bridge,made_by_humans,8
bridge,made_of_wood,7
bridge,used_by_trains,7
bridge,used_for_crossing,7
bridge,is_long,6
bridge,is_small,5
broccoli,is_green,29
broccoli,a_vegetable,26
broccoli,is_nutritious,18
broccoli,eaten_with_cheese_sauce,13
broccoli,has_flowers,10
broccoli,eaten_raw,9
broccoli,has_stalks,8
broccoli,tastes_good,8
broccoli,eaten_by_cooking,7
broccoli,has_leaves,7
broccoli,is_edible,7
broccoli,grows_in_gardens,5
broom,has_a_handle,22
broom,used_for_cleaning,21
broom,used_for_sweeping,19
broom,has_bristles,18
broom,is_long,16
broom,made_of_wood,15
broom,associated_with_witches,9
broom,used_on_floors,8
broom,found_in_closets,5
broom,made_of_plastic,5
broom,made_of_straw,5
broom,used_for_removing_dirt,5
broom,used_for_removing_dust,5
brush,has_bristles,17
brush,has_a_handle,14
brush,used_on_hair,11
brush,made_of_plastic,9
brush,used_on_teeth,9
brush,used_for_cleaning,7
brush,made_of_metal,6
brush,used_by_people,6
brush,used_for_untangling,6
brush,is_hand_held,5
brush,used_for_combing,5
brush,used_for_painting,5
bucket,has_a_handle,22
bucket,made_of_metal,13
bucket,made_of_plastic,13
bucket,used_for_carrying_things,13
bucket,is_round,11
bucket,used_for_holding_things,11
bucket,used_for_water,10
buckle,found_on_belts,19
buckle,made_of_metal,19
buckle,found_on_shoes,9
buckle,used_for_holding,9
buckle,used_for_fastening,8
buckle,is_small,6
buckle,is_shiny,5
buckle,made_of_plastic,5
budgie,a_bird,23
budgie,beh_-_eats,19
budgie,lives_in_cages,19
budgie,beh_-_eats_seeds,18
budgie,a_pet,17
budgie,has_feathers,11
budgie,is_colourful,11
budgie,beh_-_flies,10
budgie,beh_-_sings,9
budgie,is_small,9
budgie,beh_-_chirps,8
budgie,beh_-_talks,7
budgie,has_a_beak,6
budgie,is_blue,6
budgie,different_colours,5
budgie,is_green,5
budgie,is_loud,5
buffalo,an_animal,22
buffalo,is_large,20
buffalo,hunted_by_people,19
buffalo,has_4_legs,15
buffalo,is_brown,10
buffalo,has_hair,9
buffalo,is_edible,9
buffalo,a_mammal,8
buffalo,beh_-_runs,7
buffalo,beh_-_travels_in_herds,7
buffalo,is_furry,7
buffalo,like_a_cow,6
buffalo,has_horns,5
buffalo,is_endangered,5
buffalo,lives_in_Prairies,5
buggy,has_wheels,19
buggy,used_for_babies,16
buggy,used_by_pushing,13
buggy,has_4_wheels,12
buggy,used_by_pulling_by_horses,10
buggy,used_for_transportation,10
buggy,has_a_handle,7
buggy,made_of_metal,7
buggy,used_by_people,7
buggy,has_seats,6
buggy,used_for_carrying_things,6
buggy,is_old-fashioned,5
building,has_windows,15
building,made_of_brick,14
building,is_tall,12
building,has_doors,9
building,is_large,8
building,made_of_wood,7
building,used_for_residences,7
building,used_for_work,7
building,found_in_cities,6
building,has_rooms,6
building,made_of_cement,6
building,used_by_people,6
building,has_a_roof,5
building,has_walls,5
building,made_of_metal,5
bull,has_horns,22
bull,is_male,21
bull,is_large,18
bull,used_for_bullfighting,14
bull,an_animal,13
bull,a_cow,9
bull,has_a_ring_in_its_nose,7
bull,is_dangerous,7
bull,a_mammal,6
bull,beh_-_kills_people,6
bull,beh_-_hates_red,5
bull,lives_in_Spain,5
bullet,used_for_killing,29
bullet,used_in_guns,24
bullet,is_fast,17
bullet,made_of_metal,15
bullet,used_by_firing_from_gun,13
bullet,is_small,12
bullet,has_a_pointed_end,8
bullet,used_by_hunters,8
bullet,used_by_the_police,6
bullet,a_gun,5
bullet,made_of_lead,5
bullet,requires_gunpowder,5
bullet,used_as_a_projectile,5
bullet,used_for_injuring,5
bungalow,has_levels,18
bungalow,a_house,16
bungalow,has_1_level,16
bungalow,is_small,15
bungalow,used_for_living_in,11
bungalow,has_a_roof,8
bungalow,made_of_brick,8
bungalow,has_a_basement,5
bungalow,used_for_shelter,5
bureau,has_drawers,25
bureau,used_for_storage,21
bureau,used_for_storing_clothing,21
bureau,made_of_wood,19
bureau,furniture,13
bureau,found_in_bedrooms,9
bureau,a_desk,7
bureau,has_a_mirror_on_top,6
